arm,slice,class,metric,value,n_images,n_instances,reportable,timestamp
base_100,night_adverse,bike,mAP75,0.1831,566,34,False,2026-09-12T08:36:12.482376+00:00
base_100,night_clear,all,mAP50-95,0.34004,3274,31550,True,2026-09-12T08:36:12.482376+00:00
base_100,night_clear,all,mAP50,0.56546,3274,31550,True,2026-09-12T08:36:12.482376+00:00
base_100,night_clear,all,mAP75,0.33804,3274,31550,True,2026-09-12T08:36:12.482376+00:00
base_100,night_clear,car,mAP50-95,0.4304,3274,30489,True,2026-09-12T08:36:12.482376+00:00
base_100,night_clear,car,mAP50,0.76563,3274,30489,True,2026-09-12T08:36:12.482376+00:00
base_100,night_clear,car,mAP75,0.40626,3274,30489,True,2026-09-12T08:36:12.482376+00:00
base_100,night_clear,truck,mAP50-95,0.41161,3274,577,False,2026-09-12T08:36:12.482376+00:00
base_100,night_clear,truck,mAP50,0.55515,3274,577,False,2026-09-12T08:36:12.482376+00:00
base_100,night_clear,truck,mAP75,0.47067,3274,577,False,2026-09-12T08:36:12.482376+00:00
base_100,night_clear,bus,mAP50-95,0.39602,3274,251,False,2026-09-12T08:36:12.482376+00:00
base_100,night_clear,bus,mAP50,0.51548,3274,251,False,2026-09-12T08:36:12.482376+00:00
base_100,night_clear,bus,mAP75,0.45158,3274,251,False,2026-09-12T08:36:12.482376+00:00
base_100,night_clear,motor,mAP50-95,0.18557,3274,81,False,2026-09-12T08:36:12.482376+00:00
base_100,night_clear,motor,mAP50,0.43535,3274,81,False,2026-09-12T08:36:12.482376+00:00
base_100,night_clear,motor,mAP75,0.13263,3274,81,False,2026-09-12T08:36:12.482376+00:00
base_100,night_clear,bike,mAP50-95,0.27661,3274,152,False,2026-09-12T08:36:12.482376+00:00
base_100,night_clear,bike,mAP50,0.55568,3274,152,False,2026-09-12T08:36:12.482376+00:00
base_100,night_clear,bike,mAP75,0.22905,3274,152,False,2026-09-12T08:36:12.482376+00:00
base_100,night_rainy,all,mAP50-95,0.41754,286,2535,True,2026-09-12T08:36:12.482376+00:00
base_100,night_rainy,all,mAP50,0.59713,286,2535,True,2026-09-12T08:36:12.482376+00:00
base_100,night_rainy,all,mAP75,0.46287,286,2535,True,2026-09-12T08:36:12.482376+00:00
base_100,night_rainy,car,mAP50-95,0.43899,286,2416,True,2026-09-12T08:36:12.482376+00:00
base_100,night_rainy,car,mAP50,0.7506,286,2416,True,2026-09-12T08:36:12.482376+00:00
base_100,night_rainy,car,mAP75,0.43238,286,2416,True,2026-09-12T08:36:12.482376+00:00
base_100,night_rainy,truck,mAP50-95,0.48167,286,72,False,2026-09-12T08:36:12.482376+00:00
base_100,night_rainy,truck,mAP50,0.65818,286,72,False,2026-09-12T08:36:12.482376+00:00
base_100,night_rainy,truck,mAP75,0.56819,286,72,False,2026-09-12T08:36:12.482376+00:00
base_100,night_rainy,bus,mAP50-95,0.61257,286,22,False,2026-09-12T08:36:12.482376+00:00
base_100,night_rainy,bus,mAP50,0.78314,286,22,False,2026-09-12T08:36:12.482376+00:00
base_100,night_rainy,bus,mAP75,0.67681,286,22,False,2026-09-12T08:36:12.482376+00:00
base_100,night_rainy,motor,mAP50-95,0.23317,286,10,False,2026-09-12T08:36:12.482376+00:00
base_100,night_rainy,motor,mAP50,0.28713,286,10,False,2026-09-12T08:36:12.482376+00:00
base_100,night_rainy,motor,mAP75,0.28713,286,10,False,2026-09-12T08:36:12.482376+00:00
base_100,night_rainy,bike,mAP50-95,0.32127,286,15,False,2026-09-12T08:36:12.482376+00:00
base_100,night_rainy,bike,mAP50,0.5066,286,15,False,2026-09-12T08:36:12.482376+00:00
base_100,night_rainy,bike,mAP75,0.34983,286,15,False,2026-09-12T08:36:12.482376+00:00
base_100,night_snowy,all,mAP50-95,0.35919,273,2374,True,2026-09-12T08:36:12.482376+00:00
base_100,night_snowy,all,mAP50,0.53014,273,2374,True,2026-09-12T08:36:12.482376+00:00
base_100,night_snowy,all,mAP75,0.37832,273,2374,True,2026-09-12T08:36:12.482376+00:00
base_100,night_snowy,car,mAP50-95,0.45591,273,2251,True,2026-09-12T08:36:12.482376+00:00
base_100,night_snowy,car,mAP50,0.79001,273,2251,True,2026-09-12T08:36:12.482376+00:00
base_100,night_snowy,car,mAP75,0.44256,273,2251,True,2026-09-12T08:36:12.482376+00:00
base_100,night_snowy,truck,mAP50-95,0.31594,273,83,False,2026-09-12T08:36:12.482376+00:00
base_100,night_snowy,truck,mAP50,0.44409,273,83,False,2026-09-12T08:36:12.482376+00:00
base_100,night_snowy,truck,mAP75,0.33546,273,83,False,2026-09-12T08:36:12.482376+00:00
base_100,night_snowy,bus,mAP50-95,0.45072,273,19,False,2026-09-12T08:36:12.482376+00:00
base_100,night_snowy,bus,mAP50,0.55841,273,19,False,2026-09-12T08:36:12.482376+00:00
base_100,night_snowy,bus,mAP75,0.55841,273,19,False,2026-09-12T08:36:12.482376+00:00
base_100,night_snowy,motor,mAP50-95,0.45446,273,2,False,2026-09-12T08:36:12.482376+00:00
base_100,night_snowy,motor,mAP50,0.50495,273,2,False,2026-09-12T08:36:12.482376+00:00
