arm,slice,class,metric,value,n_images,n_instances,reportable,timestamp
t1_10,day_snowy,bike,mAP50-95,0.10027,422,53,False,2026-09-13T08:30:20.604345+00:00
t1_10,day_snowy,bike,mAP50,0.23267,422,53,False,2026-09-13T08:30:20.604345+00:00
t1_10,day_snowy,bike,mAP75,0.04689,422,53,False,2026-09-13T08:30:20.604345+00:00
t1_10,foggy,all,mAP50-95,0.18334,13,144,False,2026-09-13T08:30:20.604345+00:00
t1_10,foggy,all,mAP50,0.28961,13,144,False,2026-09-13T08:30:20.604345+00:00
t1_10,foggy,all,mAP75,0.19568,13,144,False,2026-09-13T08:30:20.604345+00:00
t1_10,foggy,car,mAP50-95,0.40447,13,138,False,2026-09-13T08:30:20.604345+00:00
t1_10,foggy,car,mAP50,0.66092,13,138,False,2026-09-13T08:30:20.604345+00:00
t1_10,foggy,car,mAP75,0.37912,13,138,False,2026-09-13T08:30:20.604345+00:00
t1_10,foggy,truck,mAP50-95,0.14554,13,5,False,2026-09-13T08:30:20.604345+00:00
t1_10,foggy,truck,mAP50,0.20792,13,5,False,2026-09-13T08:30:20.604345+00:00
t1_10,foggy,truck,mAP75,0.20792,13,5,False,2026-09-13T08:30:20.604345+00:00
t1_10,foggy,bus,mAP50-95,,13,0,False,2026-09-13T08:30:20.604345+00:00
t1_10,foggy,bus,mAP50,,13,0,False,2026-09-13T08:30:20.604345+00:00
t1_10,foggy,bus,mAP75,,13,0,False,2026-09-13T08:30:20.604345+00:00
t1_10,foggy,motor,mAP50-95,0.0,13,1,False,2026-09-13T08:30:20.604345+00:00
t1_10,foggy,motor,mAP50,0.0,13,1,False,2026-09-13T08:30:20.604345+00:00
t1_10,foggy,motor,mAP75,0.0,13,1,False,2026-09-13T08:30:20.604345+00:00
t1_10,foggy,bike,mAP50-95,,13,0,False,2026-09-13T08:30:20.604345+00:00
t1_10,foggy,bike,mAP50,,13,0,False,2026-09-13T08:30:20.604345+00:00
t1_10,foggy,bike,mAP75,,13,0,False,2026-09-13T08:30:20.604345+00:00
t1_10,night,all,mAP50-95,0.23593,3863,36751,True,2026-09-13T08:30:20.604345+00:00
t1_10,night,all,mAP50,0.39826,3863,36751,True,2026-09-13T08:30:20.604345+00:00
t1_10,night,all,mAP75,0.23923,3863,36751,True,2026-09-13T08:30:20.604345+00:00
t1_10,night,car,mAP50-95,0.39473,3863,35439,True,2026-09-13T08:30:20.604345+00:00
t1_10,night,car,mAP50,0.72054,3863,35439,True,2026-09-13T08:30:20.604345+00:00
t1_10,night,car,mAP75,0.36869,3863,35439,True,2026-09-13T08:30:20.604345+00:00
t1_10,night,truck,mAP50-95,0.29455,3863,736,False,2026-09-13T08:30:20.604345+00:00
t1_10,night,truck,mAP50,0.41977,3863,736,False,2026-09-13T08:30:20.604345+00:00
t1_10,night,truck,mAP75,0.33011,3863,736,False,2026-09-13T08:30:20.604345+00:00
t1_10,night,bus,mAP50-95,0.30856,3863,297,False,2026-09-13T08:30:20.604345+00:00
t1_10,night,bus,mAP50,0.41274,3863,297,False,2026-09-13T08:30:20.604345+00:00
t1_10,night,bus,mAP75,0.35197,3863,297,False,2026-09-13T08:30:20.604345+00:00
t1_10,night,motor,mAP50-95,0.09555,3863,93,False,2026-09-13T08:30:20.604345+00:00
t1_10,night,motor,mAP50,0.21947,3863,93,False,2026-09-13T08:30:20.604345+00:00
t1_10,night,motor,mAP75,0.08223,3863,93,False,2026-09-13T08:30:20.604345+00:00
t1_10,night,bike,mAP50-95,0.08626,3863,186,False,2026-09-13T08:30:20.604345+00:00
t1_10,night,bike,mAP50,0.21876,3863,186,False,2026-09-13T08:30:20.604345+00:00
t1_10,night,bike,mAP75,0.06313,3863,186,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_adverse,all,mAP50-95,0.22415,566,4986,True,2026-09-13T08:30:20.604345+00:00
t1_10,night_adverse,all,mAP50,0.35276,566,4986,True,2026-09-13T08:30:20.604345+00:00
t1_10,night_adverse,all,mAP75,0.23185,566,4986,True,2026-09-13T08:30:20.604345+00:00
t1_10,night_adverse,car,mAP50-95,0.40075,566,4743,True,2026-09-13T08:30:20.604345+00:00
t1_10,night_adverse,car,mAP50,0.71251,566,4743,True,2026-09-13T08:30:20.604345+00:00
t1_10,night_adverse,car,mAP75,0.38624,566,4743,True,2026-09-13T08:30:20.604345+00:00
t1_10,night_adverse,truck,mAP50-95,0.25763,566,156,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_adverse,truck,mAP50,0.36483,566,156,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_adverse,truck,mAP75,0.28303,566,156,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_adverse,bus,mAP50-95,0.36769,566,41,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_adverse,bus,mAP50,0.47775,566,41,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_adverse,bus,mAP75,0.41259,566,41,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_adverse,motor,mAP50-95,0.03019,566,12,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_adverse,motor,mAP50,0.06666,566,12,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_adverse,motor,mAP75,0.01086,566,12,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_adverse,bike,mAP50-95,0.06449,566,34,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_adverse,bike,mAP50,0.14205,566,34,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_adverse,bike,mAP75,0.06655,566,34,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_clear,all,mAP50-95,0.24075,3274,31550,True,2026-09-13T08:30:20.604345+00:00
t1_10,night_clear,all,mAP50,0.41313,3274,31550,True,2026-09-13T08:30:20.604345+00:00
t1_10,night_clear,all,mAP75,0.24387,3274,31550,True,2026-09-13T08:30:20.604345+00:00
t1_10,night_clear,car,mAP50-95,0.39312,3274,30489,True,2026-09-13T08:30:20.604345+00:00
t1_10,night_clear,car,mAP50,0.72158,3274,30489,True,2026-09-13T08:30:20.604345+00:00
t1_10,night_clear,car,mAP75,0.36553,3274,30489,True,2026-09-13T08:30:20.604345+00:00
t1_10,night_clear,truck,mAP50-95,0.30398,3274,577,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_clear,truck,mAP50,0.4348,3274,577,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_clear,truck,mAP75,0.34108,3274,577,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_clear,bus,mAP50-95,0.29861,3274,251,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_clear,bus,mAP50,0.40282,3274,251,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_clear,bus,mAP75,0.34411,3274,251,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_clear,motor,mAP50-95,0.11443,3274,81,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_clear,motor,mAP50,0.26297,3274,81,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_clear,motor,mAP75,0.10517,3274,81,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_clear,bike,mAP50-95,0.09363,3274,152,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_clear,bike,mAP50,0.24346,3274,152,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_clear,bike,mAP75,0.06344,3274,152,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_rainy,all,mAP50-95,0.28144,286,2535,True,2026-09-13T08:30:20.604345+00:00
t1_10,night_rainy,all,mAP50,0.42147,286,2535,True,2026-09-13T08:30:20.604345+00:00
t1_10,night_rainy,all,mAP75,0.29861,286,2535,True,2026-09-13T08:30:20.604345+00:00
t1_10,night_rainy,car,mAP50-95,0.39546,286,2416,True,2026-09-13T08:30:20.604345+00:00
t1_10,night_rainy,car,mAP50,0.70161,286,2416,True,2026-09-13T08:30:20.604345+00:00
t1_10,night_rainy,car,mAP75,0.38799,286,2416,True,2026-09-13T08:30:20.604345+00:00
t1_10,night_rainy,truck,mAP50-95,0.36035,286,72,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_rainy,truck,mAP50,0.50508,286,72,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_rainy,truck,mAP75,0.40713,286,72,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_rainy,bus,mAP50-95,0.46749,286,22,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_rainy,bus,mAP50,0.59266,286,22,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_rainy,bus,mAP75,0.51488,286,22,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_rainy,motor,mAP50-95,0.03576,286,10,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_rainy,motor,mAP50,0.07898,286,10,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_rainy,motor,mAP75,0.00908,286,10,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_rainy,bike,mAP50-95,0.14813,286,15,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_rainy,bike,mAP50,0.229,286,15,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_rainy,bike,mAP75,0.17397,286,15,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_snowy,all,mAP50-95,0.17554,273,2374,True,2026-09-13T08:30:20.604345+00:00
t1_10,night_snowy,all,mAP50,0.29091,273,2374,True,2026-09-13T08:30:20.604345+00:00
t1_10,night_snowy,all,mAP75,0.18164,273,2374,True,2026-09-13T08:30:20.604345+00:00
t1_10,night_snowy,car,mAP50-95,0.40909,273,2251,True,2026-09-13T08:30:20.604345+00:00
t1_10,night_snowy,car,mAP50,0.72976,273,2251,True,2026-09-13T08:30:20.604345+00:00
t1_10,night_snowy,car,mAP75,0.38705,273,2251,True,2026-09-13T08:30:20.604345+00:00
t1_10,night_snowy,truck,mAP50-95,0.17795,273,83,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_snowy,truck,mAP50,0.25098,273,83,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_snowy,truck,mAP75,0.18418,273,83,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_snowy,bus,mAP50-95,0.25209,273,19,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_snowy,bus,mAP50,0.34104,273,19,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_snowy,bus,mAP75,0.29692,273,19,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_snowy,motor,mAP50-95,0.02331,273,2,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_snowy,motor,mAP50,0.03884,273,2,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_snowy,motor,mAP75,0.03884,273,2,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_snowy,bike,mAP50-95,0.01528,273,19,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_snowy,bike,mAP50,0.09394,273,19,False,2026-09-13T08:30:20.604345+00:00
t1_10,night_snowy,bike,mAP75,0.00121,273,19,False,2026-09-13T08:30:20.604345+00:00
t1_10,overcast,all,mAP50-95,0.25956,1239,15505,True,2026-09-13T08:30:20.604345+00:00
t1_10,overcast,all,mAP50,0.43097,1239,15505,True,2026-09-13T08:30:20.604345+00:00
t1_10,overcast,all,mAP75,0.24803,1239,15505,True,2026-09-13T08:30:20.604345+00:00
t1_10,overcast,car,mAP50-95,0.46189,1239,14370,True,2026-09-13T08:30:20.604345+00:00
t1_10,overcast,car,mAP50,0.75719,1239,14370,True,2026-09-13T08:30:20.604345+00:00
t1_10,overcast,car,mAP75,0.46204,1239,14370,True,2026-09-13T08:30:20.604345+00:00
t1_10,overcast,truck,mAP50-95,0.32048,1239,660,False,2026-09-13T08:30:20.604345+00:00
t1_10,overcast,truck,mAP50,0.46112,1239,660,False,2026-09-13T08:30:20.604345+00:00
t1_10,overcast,truck,mAP75,0.343,1239,660,False,2026-09-13T08:30:20.604345+00:00
t1_10,overcast,bus,mAP50-95,0.29167,1239,262,False,2026-09-13T08:30:20.604345+00:00
t1_10,overcast,bus,mAP50,0.40193,1239,262,False,2026-09-13T08:30:20.604345+00:00
t1_10,overcast,bus,mAP75,0.31126,1239,262,False,2026-09-13T08:30:20.604345+00:00
t1_10,overcast,motor,mAP50-95,0.08691,1239,72,False,2026-09-13T08:30:20.604345+00:00
t1_10,overcast,motor,mAP50,0.20293,1239,72,False,2026-09-13T08:30:20.604345+00:00
t1_10,overcast,motor,mAP75,0.0577,1239,72,False,2026-09-13T08:30:20.604345+00:00
t1_10,overcast,bike,mAP50-95,0.13684,1239,141,False,2026-09-13T08:30:20.604345+00:00
t1_10,overcast,bike,mAP50,0.33169,1239,141,False,2026-09-13T08:30:20.604345+00:00
t1_10,overcast,bike,mAP75,0.06618,1239,141,False,2026-09-13T08:30:20.604345+00:00
t1_10,partlycloudy,all,mAP50-95,0.2486,738,9256,True,2026-09-13T08:30:20.604345+00:00
t1_10,partlycloudy,all,mAP50,0.39979,738,9256,True,2026-09-13T08:30:20.604345+00:00
t1_10,partlycloudy,all,mAP75,0.24346,738,9256,True,2026-09-13T08:30:20.604345+00:00
t1_10,partlycloudy,car,mAP50-95,0.44373,738,8526,True,2026-09-13T08:30:20.604345+00:00
t1_10,partlycloudy,car,mAP50,0.73144,738,8526,True,2026-09-13T08:30:20.604345+00:00
t1_10,partlycloudy,car,mAP75,0.44264,738,8526,True,2026-09-13T08:30:20.604345+00:00
t1_10,partlycloudy,truck,mAP50-95,0.28701,738,454,False,2026-09-13T08:30:20.604345+00:00
t1_10,partlycloudy,truck,mAP50,0.43394,738,454,False,2026-09-13T08:30:20.604345+00:00
t1_10,partlycloudy,truck,mAP75,0.29191,738,454,False,2026-09-13T08:30:20.604345+00:00
t1_10,partlycloudy,bus,mAP50-95,0.29769,738,142,False,2026-09-13T08:30:20.604345+00:00
t1_10,partlycloudy,bus,mAP50,0.37925,738,142,False,2026-09-13T08:30:20.604345+00:00
t1_10,partlycloudy,bus,mAP75,0.32204,738,142,False,2026-09-13T08:30:20.604345+00:00
t1_10,partlycloudy,motor,mAP50-95,0.12189,738,65,False,2026-09-13T08:30:20.604345+00:00
t1_10,partlycloudy,motor,mAP50,0.2471,738,65,False,2026-09-13T08:30:20.604345+00:00
t1_10,partlycloudy,motor,mAP75,0.09202,738,65,False,2026-09-13T08:30:20.604345+00:00
t1_10,partlycloudy,bike,mAP50-95,0.09267,738,69,False,2026-09-13T08:30:20.604345+00:00
t1_10,partlycloudy,bike,mAP50,0.2072,738,69,False,2026-09-13T08:30:20.604345+00:00
t1_10,partlycloudy,bike,mAP75,0.06867,738,69,False,2026-09-13T08:30:20.604345+00:00
t1_10,rainy,all,mAP50-95,0.25313,737,7541,True,2026-09-13T08:30:20.604345+00:00
t1_10,rainy,all,mAP50,0.41082,737,7541,True,2026-09-13T08:30:20.604345+00:00
t1_10,rainy,all,mAP75,0.25298,737,7541,True,2026-09-13T08:30:20.604345+00:00
t1_10,rainy,car,mAP50-95,0.43642,737,6944,True,2026-09-13T08:30:20.604345+00:00
t1_10,rainy,car,mAP50,0.73413,737,6944,True,2026-09-13T08:30:20.604345+00:00
t1_10,rainy,car,mAP75,0.43443,737,6944,True,2026-09-13T08:30:20.604345+00:00
t1_10,rainy,truck,mAP50-95,0.34126,737,378,False,2026-09-13T08:30:20.604345+00:00
t1_10,rainy,truck,mAP50,0.48758,737,378,False,2026-09-13T08:30:20.604345+00:00
t1_10,rainy,truck,mAP75,0.38446,737,378,False,2026-09-13T08:30:20.604345+00:00
t1_10,rainy,bus,mAP50-95,0.29579,737,132,False,2026-09-13T08:30:20.604345+00:00
t1_10,rainy,bus,mAP50,0.41197,737,132,False,2026-09-13T08:30:20.604345+00:00
t1_10,rainy,bus,mAP75,0.30846,737,132,False,2026-09-13T08:30:20.604345+00:00
t1_10,rainy,motor,mAP50-95,0.09012,737,30,False,2026-09-13T08:30:20.604345+00:00
t1_10,rainy,motor,mAP50,0.20645,737,30,False,2026-09-13T08:30:20.604345+00:00
t1_10,rainy,motor,mAP75,0.0449,737,30,False,2026-09-13T08:30:20.604345+00:00
t1_10,rainy,bike,mAP50-95,0.10208,737,57,False,2026-09-13T08:30:20.604345+00:00
t1_10,rainy,bike,mAP50,0.21395,737,57,False,2026-09-13T08:30:20.604345+00:00
t1_10,rainy,bike,mAP75,0.09264,737,57,False,2026-09-13T08:30:20.604345+00:00
t1_10,snowy,all,mAP50-95,0.21274,769,8080,True,2026-09-13T08:30:20.604345+00:00
t1_10,snowy,all,mAP50,0.36096,769,8080,True,2026-09-13T08:30:20.604345+00:00
t1_10,snowy,all,mAP75,0.19634,769,8080,True,2026-09-13T08:30:20.604345+00:00
t1_10,snowy,car,mAP50-95,0.43334,769,7486,True,2026-09-13T08:30:20.604345+00:00
t1_10,snowy,car,mAP50,0.73023,769,7486,True,2026-09-13T08:30:20.604345+00:00
t1_10,snowy,car,mAP75,0.42898,769,7486,True,2026-09-13T08:30:20.604345+00:00
t1_10,snowy,truck,mAP50-95,0.2558,769,371,False,2026-09-13T08:30:20.604345+00:00
t1_10,snowy,truck,mAP50,0.36994,769,371,False,2026-09-13T08:30:20.604345+00:00
t1_10,snowy,truck,mAP75,0.27896,769,371,False,2026-09-13T08:30:20.604345+00:00
t1_10,snowy,bus,mAP50-95,0.21029,769,133,False,2026-09-13T08:30:20.604345+00:00
t1_10,snowy,bus,mAP50,0.29554,769,133,False,2026-09-13T08:30:20.604345+00:00
t1_10,snowy,bus,mAP75,0.22729,769,133,False,2026-09-13T08:30:20.604345+00:00
t1_10,snowy,motor,mAP50-95,0.07984,769,9,False,2026-09-13T08:30:20.604345+00:00
t1_10,snowy,motor,mAP50,0.20396,769,9,False,2026-09-13T08:30:20.604345+00:00
t1_10,snowy,motor,mAP75,0.00641,769,9,False,2026-09-13T08:30:20.604345+00:00
t1_10,snowy,bike,mAP50-95,0.08441,769,81,False,2026-09-13T08:30:20.604345+00:00
t1_10,snowy,bike,mAP50,0.20514,769,81,False,2026-09-13T08:30:20.604345+00:00
t1_10,snowy,bike,mAP75,0.04007,769,81,False,2026-09-13T08:30:20.604345+00:00
t1b_10,overall,all,mAP50-95,0.25117,8841,97193,True,2026-09-13T08:30:20.604345+00:00
t1b_10,overall,all,mAP50,0.41247,8841,97193,True,2026-09-13T08:30:20.604345+00:00
t1b_10,overall,all,mAP75,0.25126,8841,97193,True,2026-09-13T08:30:20.604345+00:00
t1b_10,overall,car,mAP50-95,0.4318,8841,91118,True,2026-09-13T08:30:20.604345+00:00
t1b_10,overall,car,mAP50,0.73674,8841,91118,True,2026-09-13T08:30:20.604345+00:00
t1b_10,overall,car,mAP75,0.4213,8841,91118,True,2026-09-13T08:30:20.604345+00:00
t1b_10,overall,truck,mAP50-95,0.31252,8841,3608,True,2026-09-13T08:30:20.604345+00:00
t1b_10,overall,truck,mAP50,0.44973,8841,3608,True,2026-09-13T08:30:20.604345+00:00
t1b_10,overall,truck,mAP75,0.34417,8841,3608,True,2026-09-13T08:30:20.604345+00:00
t1b_10,overall,bus,mAP50-95,0.30894,8841,1351,True,2026-09-13T08:30:20.604345+00:00
t1b_10,overall,bus,mAP50,0.42292,8841,1351,True,2026-09-13T08:30:20.604345+00:00
t1b_10,overall,bus,mAP75,0.3462,8841,1351,True,2026-09-13T08:30:20.604345+00:00
t1b_10,overall,motor,mAP50-95,0.09962,8841,377,False,2026-09-13T08:30:20.604345+00:00
t1b_10,overall,motor,mAP50,0.21625,8841,377,False,2026-09-13T08:30:20.604345+00:00
t1b_10,overall,motor,mAP75,0.07905,8841,377,False,2026-09-13T08:30:20.604345+00:00
t1b_10,overall,bike,mAP50-95,0.10296,8841,739,False,2026-09-13T08:30:20.604345+00:00
t1b_10,overall,bike,mAP50,0.23673,8841,739,False,2026-09-13T08:30:20.604345+00:00
t1b_10,overall,bike,mAP75,0.06556,8841,739,False,2026-09-13T08:30:20.604345+00:00
t1b_10,adverse,all,mAP50-95,0.2393,1519,15765,True,2026-09-13T08:30:20.604345+00:00
t1b_10,adverse,all,mAP50,0.39097,1519,15765,True,2026-09-13T08:30:20.604345+00:00
t1b_10,adverse,all,mAP75,0.23985,1519,15765,True,2026-09-13T08:30:20.604345+00:00
t1b_10,adverse,car,mAP50-95,0.43923,1519,14568,True,2026-09-13T08:30:20.604345+00:00
t1b_10,adverse,car,mAP50,0.73806,1519,14568,True,2026-09-13T08:30:20.604345+00:00
t1b_10,adverse,car,mAP75,0.43658,1519,14568,True,2026-09-13T08:30:20.604345+00:00
t1b_10,adverse,truck,mAP50-95,0.32475,1519,754,False,2026-09-13T08:30:20.604345+00:00
t1b_10,adverse,truck,mAP50,0.46882,1519,754,False,2026-09-13T08:30:20.604345+00:00
t1b_10,adverse,truck,mAP75,0.372,1519,754,False,2026-09-13T08:30:20.604345+00:00
t1b_10,adverse,bus,mAP50-95,0.27102,1519,265,False,2026-09-13T08:30:20.604345+00:00
t1b_10,adverse,bus,mAP50,0.38233,1519,265,False,2026-09-13T08:30:20.604345+00:00
t1b_10,adverse,bus,mAP75,0.29254,1519,265,False,2026-09-13T08:30:20.604345+00:00
t1b_10,adverse,motor,mAP50-95,0.07663,1519,40,False,2026-09-13T08:30:20.604345+00:00
t1b_10,adverse,motor,mAP50,0.1745,1519,40,False,2026-09-13T08:30:20.604345+00:00
t1b_10,adverse,motor,mAP75,0.03996,1519,40,False,2026-09-13T08:30:20.604345+00:00
t1b_10,adverse,bike,mAP50-95,0.08486,1519,138,False,2026-09-13T08:30:20.604345+00:00
t1b_10,adverse,bike,mAP50,0.19113,1519,138,False,2026-09-13T08:30:20.604345+00:00
t1b_10,adverse,bike,mAP75,0.05815,1519,138,False,2026-09-13T08:30:20.604345+00:00
t1b_10,benign,all,mAP50-95,0.25418,7322,81428,True,2026-09-13T08:30:20.604345+00:00
t1b_10,benign,all,mAP50,0.41736,7322,81428,True,2026-09-13T08:30:20.604345+00:00
t1b_10,benign,all,mAP75,0.25352,7322,81428,True,2026-09-13T08:30:20.604345+00:00
t1b_10,benign,car,mAP50-95,0.43031,7322,76550,True,2026-09-13T08:30:20.604345+00:00
t1b_10,benign,car,mAP50,0.73681,7322,76550,True,2026-09-13T08:30:20.604345+00:00
t1b_10,benign,car,mAP75,0.41861,7322,76550,True,2026-09-13T08:30:20.604345+00:00
t1b_10,benign,truck,mAP50-95,0.31034,7322,2854,True,2026-09-13T08:30:20.604345+00:00
t1b_10,benign,truck,mAP50,0.44544,7322,2854,True,2026-09-13T08:30:20.604345+00:00
t1b_10,benign,truck,mAP75,0.3378,7322,2854,True,2026-09-13T08:30:20.604345+00:00
t1b_10,benign,bus,mAP50-95,0.31891,7322,1086,True,2026-09-13T08:30:20.604345+00:00
t1b_10,benign,bus,mAP50,0.43325,7322,1086,True,2026-09-13T08:30:20.604345+00:00
t1b_10,benign,bus,mAP75,0.35986,7322,1086,True,2026-09-13T08:30:20.604345+00:00
t1b_10,benign,motor,mAP50-95,0.10318,7322,337,False,2026-09-13T08:30:20.604345+00:00
t1b_10,benign,motor,mAP50,0.22336,7322,337,False,2026-09-13T08:30:20.604345+00:00
t1b_10,benign,motor,mAP75,0.08288,7322,337,False,2026-09-13T08:30:20.604345+00:00
t1b_10,benign,bike,mAP50-95,0.10816,7322,601,False,2026-09-13T08:30:20.604345+00:00
t1b_10,benign,bike,mAP50,0.24794,7322,601,False,2026-09-13T08:30:20.604345+00:00
t1b_10,benign,bike,mAP75,0.06847,7322,601,False,2026-09-13T08:30:20.604345+00:00
t1b_10,clear,all,mAP50-95,0.25261,5345,56667,True,2026-09-13T08:30:20.604345+00:00
t1b_10,clear,all,mAP50,0.41442,5345,56667,True,2026-09-13T08:30:20.604345+00:00
t1b_10,clear,all,mAP75,0.25425,5345,56667,True,2026-09-13T08:30:20.604345+00:00
t1b_10,clear,car,mAP50-95,0.41812,5345,53654,True,2026-09-13T08:30:20.604345+00:00
t1b_10,clear,car,mAP50,0.73041,5345,53654,True,2026-09-13T08:30:20.604345+00:00
t1b_10,clear,car,mAP75,0.40141,5345,53654,True,2026-09-13T08:30:20.604345+00:00
t1b_10,clear,truck,mAP50-95,0.30391,5345,1740,True,2026-09-13T08:30:20.604345+00:00
t1b_10,clear,truck,mAP50,0.43208,5345,1740,True,2026-09-13T08:30:20.604345+00:00
t1b_10,clear,truck,mAP75,0.33543,5345,1740,True,2026-09-13T08:30:20.604345+00:00
t1b_10,clear,bus,mAP50-95,0.31596,5345,682,False,2026-09-13T08:30:20.604345+00:00
t1b_10,clear,bus,mAP50,0.42692,5345,682,False,2026-09-13T08:30:20.604345+00:00
t1b_10,clear,bus,mAP75,0.36192,5345,682,False,2026-09-13T08:30:20.604345+00:00
t1b_10,clear,motor,mAP50-95,0.12032,5345,200,False,2026-09-13T08:30:20.604345+00:00
t1b_10,clear,motor,mAP50,0.25809,5345,200,False,2026-09-13T08:30:20.604345+00:00
t1b_10,clear,motor,mAP75,0.09148,5345,200,False,2026-09-13T08:30:20.604345+00:00
t1b_10,clear,bike,mAP50-95,0.10476,5345,391,False,2026-09-13T08:30:20.604345+00:00
t1b_10,clear,bike,mAP50,0.22462,5345,391,False,2026-09-13T08:30:20.604345+00:00
t1b_10,clear,bike,mAP75,0.08099,5345,391,False,2026-09-13T08:30:20.604345+00:00
t1b_10,dawndusk,all,mAP50-95,0.26925,714,8512,True,2026-09-13T08:30:20.604345+00:00
t1b_10,dawndusk,all,mAP50,0.43368,714,8512,True,2026-09-13T08:30:20.604345+00:00
t1b_10,dawndusk,all,mAP75,0.27609,714,8512,True,2026-09-13T08:30:20.604345+00:00
t1b_10,dawndusk,car,mAP50-95,0.44953,714,7964,True,2026-09-13T08:30:20.604345+00:00
t1b_10,dawndusk,car,mAP50,0.73934,714,7964,True,2026-09-13T08:30:20.604345+00:00
t1b_10,dawndusk,car,mAP75,0.45125,714,7964,True,2026-09-13T08:30:20.604345+00:00
t1b_10,dawndusk,truck,mAP50-95,0.32437,714,340,False,2026-09-13T08:30:20.604345+00:00
t1b_10,dawndusk,truck,mAP50,0.45591,714,340,False,2026-09-13T08:30:20.604345+00:00
t1b_10,dawndusk,truck,mAP75,0.37133,714,340,False,2026-09-13T08:30:20.604345+00:00
t1b_10,dawndusk,bus,mAP50-95,0.34581,714,127,False,2026-09-13T08:30:20.604345+00:00
t1b_10,dawndusk,bus,mAP50,0.47162,714,127,False,2026-09-13T08:30:20.604345+00:00
t1b_10,dawndusk,bus,mAP75,0.40762,714,127,False,2026-09-13T08:30:20.604345+00:00
t1b_10,dawndusk,motor,mAP50-95,0.07691,714,22,False,2026-09-13T08:30:20.604345+00:00
t1b_10,dawndusk,motor,mAP50,0.18993,714,22,False,2026-09-13T08:30:20.604345+00:00
t1b_10,dawndusk,motor,mAP75,0.06188,714,22,False,2026-09-13T08:30:20.604345+00:00
t1b_10,dawndusk,bike,mAP50-95,0.14963,714,59,False,2026-09-13T08:30:20.604345+00:00
t1b_10,dawndusk,bike,mAP50,0.31162,714,59,False,2026-09-13T08:30:20.604345+00:00
t1b_10,dawndusk,bike,mAP75,0.08835,714,59,False,2026-09-13T08:30:20.604345+00:00
t1b_10,day,all,mAP50-95,0.25723,4264,51930,True,2026-09-13T08:30:20.604345+00:00
t1b_10,day,all,mAP50,0.41735,4264,51930,True,2026-09-13T08:30:20.604345+00:00
t1b_10,day,all,mAP75,0.25649,4264,51930,True,2026-09-13T08:30:20.604345+00:00
t1b_10,day,car,mAP50-95,0.45462,4264,47715,True,2026-09-13T08:30:20.604345+00:00
t1b_10,day,car,mAP50,0.7463,4264,47715,True,2026-09-13T08:30:20.604345+00:00
t1b_10,day,car,mAP75,0.45282,4264,47715,True,2026-09-13T08:30:20.604345+00:00
t1b_10,day,truck,mAP50-95,0.31891,4264,2532,True,2026-09-13T08:30:20.604345+00:00
